OID_,MAX_alt,MIN_alt,MEAN_heading,MAX_gs,ident,COUNT_,MEAN_alt,END_DATETIME,TRACK_DURATION,START_DATETIME,ANY_altChange,MIN_gs,F_id,PlatformType,Speed,DateTime,DateTimeSim,Distance_1_sec,BEARING,POINT_X,POINT_Y,POINT_Z,PlatformName,Speed_km_hr
1291,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013436,-77.45652705,39.03766156,nan,"u""""Aircraft""""",1287.472
1292,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9014934,-77.45854453,39.03571957,nan,"u""""Aircraft""""",1287.472
1293,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013436,-77.46056202,39.03377751,nan,"u""""Aircraft""""",1287.472
1294,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013665,-77.4625795,39.03183541,nan,"u""""Aircraft""""",1287.472
1295,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9011974,-77.46459699,39.02989325,nan,"u""""Aircraft""""",1287.472
1296,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9012139,-77.46661447,39.02795104,nan,"u""""Aircraft""""",1287.472
1297,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9012472,-77.46863196,39.02600878,nan,"u""""Aircraft""""",1287.472
1298,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9009356,-77.47064944,39.02406646,nan,"u""""Aircraft""""",1287.472
1299,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9012635,-77.47266693,39.02212409,nan,"u""""Aircraft""""",1287.472
1300,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9014298,-77.47468441,39.02018166,nan,"u""""Aircraft""""",1287.472
1301,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9012966,-77.4767019,39.01823918,nan,"u""""Aircraft""""",1287.472
1302,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013131,-77.47871938,39.01629665,nan,"u""""Aircraft""""",1287.472
1303,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9011441,-77.48073687,39.01435407,nan,"u""""Aircraft""""",1287.472
1304,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013167,-77.48275435,39.01241143,nan,"u""""Aircraft""""",1287.472
1305,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013884,-77.48477184,39.01046874,nan,"u""""Aircraft""""",1287.472
1306,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013819,-77.48678932,39.00852599,nan,"u""""Aircraft""""",1287.472
1307,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9036986,-77.48880681,39.00658319,nan,"u""""Aircraft""""",1287.472
1308,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9010249,-77.49082429,39.00464034,nan,"u""""Aircraft""""",1287.472
1309,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9014471,-77.49284177,39.00269744,nan,"u""""Aircraft""""",1287.472
1310,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013691,-77.49485926,39.00075448,nan,"u""""Aircraft""""",1287.472
1311,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.901291,-77.49687674,38.99881147,nan,"u""""Aircraft""""",1287.472
1312,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9013626,-77.49889423,38.9968684,nan,"u""""Aircraft""""",1287.472
1313,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:42,357.6311111,218.9011349,-77.50091171,38.99492528,nan,"u""""Aircraft""""",1287.472
1314,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9004516,-77.5029292,38.99298211,nan,"u""""Aircraft""""",1287.472
1315,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9004516,-77.50494668,38.99103889,nan,"u""""Aircraft""""",1287.472
1316,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9013293,-77.50696417,38.98909561,nan,"u""""Aircraft""""",1287.472
1317,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9013183,-77.50898165,38.98715228,nan,"u""""Aircraft""""",1287.472
1318,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9012832,-77.51099914,38.98520889,nan,"u""""Aircraft""""",1287.472
1319,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9011904,-77.51301662,38.98326545,nan,"u""""Aircraft""""",1287.472
1320,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.9013039,-77.51503411,38.98132196,nan,"u""""Aircraft""""",1287.472
1321,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,263.7207807,-77.51705159,38.97937842,nan,"u""""Aircraft""""",1287.472
1322,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,263.7210622,-77.51906908,38.97743482,nan,"u""""Aircraft""""",1287.472
1323,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,263.7210622,-77.52108656,38.97549116,nan,"u""""Aircraft""""",1287.472
1324,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053148,-77.52310405,38.97354746,nan,"u""""Aircraft""""",1287.472
1325,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052693,-77.52512819,38.97160789,nan,"u""""Aircraft""""",1287.472
1326,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052239,-77.52715457,38.96966968,nan,"u""""Aircraft""""",1287.472
1327,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053286,-77.52918094,38.96773141,nan,"u""""Aircraft""""",1287.472
1328,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054679,-77.53120732,38.96579309,nan,"u""""Aircraft""""",1287.472
1329,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054225,-77.5332337,38.96385472,nan,"u""""Aircraft""""",1287.472
1330,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.105377,-77.53526007,38.96191629,nan,"u""""Aircraft""""",1287.472
1331,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053316,-77.53728645,38.95997782,nan,"u""""Aircraft""""",1287.472
1332,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052515,-77.53931282,38.95803928,nan,"u""""Aircraft""""",1287.472
1333,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.105206,-77.5413392,38.9561007,nan,"u""""Aircraft""""",1287.472
1334,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1051605,-77.54336557,38.95416206,nan,"u""""Aircraft""""",1287.472
1335,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052999,-77.54539195,38.95222337,nan,"u""""Aircraft""""",1287.472
1336,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052544,-77.54741832,38.95028462,nan,"u""""Aircraft""""",1287.472
1337,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,D,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052673,-77.5494447,38.94834583,nan,"u""""Aircraft""""",1287.472
1338,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,D,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052702,-77.55147107,38.94640698,nan,"u""""Aircraft""""",1287.472
1339,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053078,-77.55349745,38.94446807,nan,"u""""Aircraft""""",1287.472
1340,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054611,-77.55552382,38.94252912,nan,"u""""Aircraft""""",1287.472
1341,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.105279,-77.5575502,38.94059011,nan,"u""""Aircraft""""",1287.472
1342,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1051238,-77.55957657,38.93865105,nan,"u""""Aircraft""""",1287.472
1343,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052731,-77.56160295,38.93671193,nan,"u""""Aircraft""""",1287.472
1344,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052731,-77.56362933,38.93477276,nan,"u""""Aircraft""""",1287.472
1345,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1051402,-77.5656557,38.93283354,nan,"u""""Aircraft""""",1287.472
1346,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053611,-77.56768208,38.93089427,nan,"u""""Aircraft""""",1287.472
1347,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052462,-77.56970845,38.92895494,nan,"u""""Aircraft""""",1287.472
1348,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054325,-77.57173483,38.92701556,nan,"u""""Aircraft""""",1287.472
1349,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1051669,-77.5737612,38.92507612,nan,"u""""Aircraft""""",1287.472
1350,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1055386,-77.57578758,38.92313664,nan,"u""""Aircraft""""",1287.472
1351,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054236,-77.57781395,38.9211971,nan,"u""""Aircraft""""",1287.472
1352,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054593,-77.57984033,38.9192575,nan,"u""""Aircraft""""",1287.472
1353,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053443,-77.5818667,38.91731786,nan,"u""""Aircraft""""",1287.472
1354,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.105379,-77.58389308,38.91537816,nan,"u""""Aircraft""""",1287.472
1355,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053324,-77.58591945,38.91343841,nan,"u""""Aircraft""""",1287.472
1356,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052858,-77.58794583,38.9114986,nan,"u""""Aircraft""""",1287.472
1357,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052392,-77.58997221,38.90955875,nan,"u""""Aircraft""""",1287.472
1358,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.105378,-77.59199858,38.90761884,nan,"u""""Aircraft""""",1287.472
1359,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053314,-77.59402496,38.90567887,nan,"u""""Aircraft""""",1287.472
1360,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,D,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1055879,-77.59605133,38.90373886,nan,"u""""Aircraft""""",1287.472
1361,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,D,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052035,-77.59807771,38.90179879,nan,"u""""Aircraft""""",1287.472
1362,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,D,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052035,-77.60010408,38.89985866,nan,"u""""Aircraft""""",1287.472
1363,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053651,-77.60213046,38.89791849,nan,"u""""Aircraft""""",1287.472
1364,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1051331,-77.60415683,38.89597826,nan,"u""""Aircraft""""",1287.472
1365,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1052719,-77.60618321,38.89403798,nan,"u""""Aircraft""""",1287.472
1366,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.105376,-77.60820958,38.89209764,nan,"u""""Aircraft""""",1287.472
1367,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1053641,-77.61023596,38.89015725,nan,"u""""Aircraft""""",1287.472
1368,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,219.1054682,-77.61226233,38.88821681,nan,"u""""Aircraft""""",1287.472
1369,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.5474933,-77.61428728,38.88627542,nan,"u""""Aircraft""""",1287.472
1370,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.5473418,-77.61628929,38.88431961,nan,"u""""Aircraft""""",1287.472
1371,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.5473767,-77.6182913,38.88236375,nan,"u""""Aircraft""""",1287.472
1372,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.5473737,-77.62029331,38.88040783,nan,"u""""Aircraft""""",1287.472
1373,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:43,357.6311111,218.547557,-77.62229531,38.87845185,nan,"u""""Aircraft""""",1287.472
1374,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474056,-77.62429732,38.87649583,nan,"u""""Aircraft""""",1287.472
1375,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474405,-77.62629933,38.87453974,nan,"u""""Aircraft""""",1287.472
1376,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474375,-77.62830134,38.87258361,nan,"u""""Aircraft""""",1287.472
1377,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5476587,-77.63030334,38.87062742,nan,"u""""Aircraft""""",1287.472
1378,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5473209,-77.63230535,38.86867118,nan,"u""""Aircraft""""",1287.472
1379,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5476059,-77.63430736,38.86671488,nan,"u""""Aircraft""""",1287.472
1380,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5473607,-77.63630937,38.86475853,nan,"u""""Aircraft""""",1287.472
1381,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.547564,-77.63831137,38.86280213,nan,"u""""Aircraft""""",1287.472
1382,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5476917,-77.64031338,38.86084567,nan,"u""""Aircraft""""",1287.472
1383,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474843,-77.64231539,38.85888916,nan,"u""""Aircraft""""",1287.472
1384,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474633,-77.6443174,38.85693259,nan,"u""""Aircraft""""",1287.472
1385,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474453,-77.64631941,38.85497597,nan,"u""""Aircraft""""",1287.472
1386,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474393,-77.64832141,38.8530193,nan,"u""""Aircraft""""",1287.472
1387,38000,38000,222.9285714,368,AAL1678,14,38000,2/2/2017 19:28,808000,2/2/2017 19:15,C,354,AVoPISUYEp_4vUo2LSVO,Aircraft,800,,4/7/2021 11:44,357.6311111,218.5474333,-77.65032342,38.85106257,nan,"u""""Aircraft""""",1287.472
