OID_,ident,DateTimeSim,POINT_X,POINT_Y
9424,ASQ4457,4/7/2021 11:21:07,-77.55967963,39.5239857
9590,AWI3848,4/7/2021 11:21:07,-76.18728777,38.51564713
9644,AWI3851,4/7/2021 11:21:07,-77.0287974,38.75278118
9670,ASQ4255,4/7/2021 11:21:07,-76.62923878,38.80518945
9898,AWI3982,4/7/2021 11:21:07,-77.36827061,38.88491251
10103,ASQ5146,4/7/2021 11:21:07,-76.58879524,38.56563192
10353,ASQ5209,4/7/2021 11:21:07,-76.40435298,38.50535154
10506,AWI4057,4/7/2021 11:21:07,-77.05096522,38.86905579
10857,ASQ5132,4/7/2021 11:21:07,-76.90255967,39.53461269
11409,DAL1469,4/7/2021 11:21:07,-78.07138707,39.09089355
11802,ASQ5477,4/7/2021 11:21:07,-77.54135952,39.53232839
12010,DAL1467,4/7/2021 11:21:07,-76.24645386,39.13490737
12122,AWI4121,4/7/2021 11:21:07,-77.0519734,38.86864384
12453,AWI3903,4/7/2021 11:21:07,-77.27084002,38.99794842
12772,DAL1946,4/7/2021 11:21:07,-76.24477745,38.45610295
12889,AWI876A,4/7/2021 11:21:07,-77.05218561,38.8685033
13271,DAL151,4/7/2021 11:21:07,-77.0519734,38.86864384
13638,DAL2039,4/7/2021 11:21:07,-76.93187965,38.52696045
13918,DAL1561,4/7/2021 11:21:07,-76.77039286,39.57336294
14493,DAL1437,4/7/2021 11:21:07,-77.9834574,39.45137535
2,AAL1072,4/7/2021 11:21:08,-77.76984861,39.42352942
112,AAL1227,4/7/2021 11:21:08,-77.13630446,38.4659261
256,AAL1435,4/7/2021 11:21:08,-77.00808331,38.51948125
676,AAL1202,4/7/2021 11:21:08,-77.04537021,38.87524051
1031,AAL1678,4/7/2021 11:21:08,-76.91552564,39.52796494
1591,AAL1710,4/7/2021 11:21:08,-77.15487796,38.95325234
1950,AAL1936,4/7/2021 11:21:08,-77.31464407,38.93680061
2144,AAL2066,4/7/2021 11:21:08,-76.23285722,38.46912654
2227,AAL1970,4/7/2021 11:21:08,-76.9488331,38.53156564
2542,AAL2129,4/7/2021 11:21:08,-76.03170266,38.75681378
2961,AAL1992,4/7/2021 11:21:08,-76.30743144,39.51404245
3540,AAL2019,4/7/2021 11:21:08,-77.56461464,38.65218441
3623,AAL2056,4/7/2021 11:21:08,-76.33991772,39.49236883
4182,AAL2072,4/7/2021 11:21:08,-76.90726454,38.55274239
4455,AAL2354,4/7/2021 11:21:08,-77.51048058,38.77716077
4513,AAL2262,4/7/2021 11:21:08,-77.4834403,39.56104155
4733,AAL324,4/7/2021 11:21:08,-77.04570903,38.87675649
5088,AAL327,4/7/2021 11:21:08,-78.09588622,39.09683233
5525,AAL2149,4/7/2021 11:21:08,-77.03766392,38.87036331
5933,AAL2248,4/7/2021 11:21:08,-76.6897539,39.18343429
6392,AAY1622,4/7/2021 11:21:08,-76.8817862,38.55962654
6641,ASH6006,4/7/2021 11:21:08,-78.00147898,38.67769935
7077,ASH6154,4/7/2021 11:21:08,-78.05193817,39.12077148
7305,AMX409,4/7/2021 11:21:08,-76.23951994,39.55935479
7919,ASH6263,4/7/2021 11:21:08,-78.10806241,38.87846347
8192,ASH6301,4/7/2021 11:21:08,-76.77652562,39.57141979
8782,ASQ4103,4/7/2021 11:21:08,-76.32477714,38.60637913
8982,ASQ4242,4/7/2021 11:21:08,-76.43694712,39.42922827
9425,ASQ4457,4/7/2021 11:21:08,-77.56241927,39.52269138
9591,AWI3848,4/7/2021 11:21:08,-76.18540555,38.51768421
9645,AWI3851,4/7/2021 11:21:08,-77.0289848,38.75528227
9671,ASQ4255,4/7/2021 11:21:08,-76.62708756,38.80704886
9899,AWI3982,4/7/2021 11:21:08,-77.37015123,38.88288496
10104,ASQ5146,4/7/2021 11:21:08,-76.58648048,38.56737379
10354,ASQ5209,4/7/2021 11:21:08,-76.40203597,38.50709304
10507,AWI4057,4/7/2021 11:21:08,-77.05193044,38.87144151
10858,ASQ5132,4/7/2021 11:21:08,-76.90511934,39.53311535
11410,DAL1469,4/7/2021 11:21:08,-78.06833414,39.0901171
11803,ASQ5477,4/7/2021 11:21:08,-77.54410905,39.53104676
12011,DAL1467,4/7/2021 11:21:08,-76.24429771,39.13675469
12123,AWI4121,4/7/2021 11:21:08,-77.05394681,38.87061762
12454,AWI3903,4/7/2021 11:21:08,-77.27335004,38.99950681
12773,DAL1946,4/7/2021 11:21:08,-76.2428849,38.45813583
12890,AWI876A,4/7/2021 11:21:08,-77.05437123,38.87033656
13272,DAL151,4/7/2021 11:21:08,-77.05394681,38.87061762
13639,DAL2039,4/7/2021 11:21:08,-76.9298693,38.52892084
13919,DAL1561,4/7/2021 11:21:08,-76.77328573,39.57228587
14494,DAL1437,4/7/2021 11:21:08,-77.9802448,39.45136069
3,AAL1072,4/7/2021 11:21:09,-77.77257292,39.42221409
113,AAL1227,4/7/2021 11:21:09,-77.13504169,38.46823904
257,AAL1435,4/7/2021 11:21:09,-77.00587496,38.5213068
677,AAL1202,4/7/2021 11:21:09,-77.04721032,38.87729067
1032,AAL1678,4/7/2021 11:21:09,-76.91800846,39.52639236
1592,AAL1710,4/7/2021 11:21:09,-77.15731694,38.95487845
1951,AAL1936,4/7/2021 11:21:09,-77.3162711,38.93464582
2145,AAL2066,4/7/2021 11:21:09,-76.23096583,38.47115972
2228,AAL1970,4/7/2021 11:21:09,-76.94671965,38.53345839
2543,AAL2129,4/7/2021 11:21:09,-76.034914,38.75688567
2962,AAL1992,4/7/2021 11:21:09,-76.30989716,39.51245362
3541,AAL2019,4/7/2021 11:21:09,-77.56636695,38.65008153
3624,AAL2056,4/7/2021 11:21:09,-76.34237659,39.4907732
4183,AAL2072,4/7/2021 11:21:09,-76.90520182,38.5546685
4456,AAL2354,4/7/2021 11:21:09,-77.50842586,38.77908607
4514,AAL2262,4/7/2021 11:21:09,-77.48617545,39.55974229
4734,AAL324,4/7/2021 11:21:09,-77.04754354,38.87880964
5089,AAL327,4/7/2021 11:21:09,-78.09283434,39.09605348
5526,AAL2149,4/7/2021 11:21:09,-77.03983088,38.8722099
5934,AAL2248,4/7/2021 11:21:09,-76.69296585,39.18348644
6393,AAY1622,4/7/2021 11:21:09,-76.8798993,38.56165972
6642,ASH6006,4/7/2021 11:21:09,-77.99851347,38.67866401
7078,ASH6154,4/7/2021 11:21:09,-78.04929726,39.11935218
7306,AMX409,4/7/2021 11:21:09,-76.24197492,39.55775713
7920,ASH6263,4/7/2021 11:21:09,-78.10500862,38.87924019
8193,ASH6301,4/7/2021 11:21:09,-76.77941344,39.57033467
8783,ASQ4103,4/7/2021 11:21:09,-76.32327571,38.60859859
8983,ASQ4242,4/7/2021 11:21:09,-76.43875569,39.42717731
9426,ASQ4457,4/7/2021 11:21:09,-77.5651589,39.52139704
9592,AWI3848,4/7/2021 11:21:09,-76.18352332,38.51972122
9646,AWI3851,4/7/2021 11:21:09,-77.0291722,38.75778328
9672,ASQ4255,4/7/2021 11:21:09,-76.62493633,38.80890822
9900,AWI3982,4/7/2021 11:21:09,-77.37203184,38.88085736
10105,ASQ5146,4/7/2021 11:21:09,-76.58416573,38.56911563
10355,ASQ5209,4/7/2021 11:21:09,-76.39971895,38.50883449
10508,AWI4057,4/7/2021 11:21:09,-77.05289566,38.87382714
10859,ASQ5132,4/7/2021 11:21:09,-76.90767901,39.53161798
11411,DAL1469,4/7/2021 11:21:09,-78.06528122,39.08934064
11804,ASQ5477,4/7/2021 11:21:09,-77.54685857,39.52976511
12012,DAL1467,4/7/2021 11:21:09,-76.24214157,39.13860197
12124,AWI4121,4/7/2021 11:21:09,-77.05592021,38.87259135
12455,AWI3903,4/7/2021 11:21:09,-77.27586005,39.00106516
12774,DAL1946,4/7/2021 11:21:09,-76.24099235,38.46016867
12891,AWI876A,4/7/2021 11:21:09,-77.05655684,38.87216977
13273,DAL151,4/7/2021 11:21:09,-77.05592021,38.87259135
13640,DAL2039,4/7/2021 11:21:09,-76.92785895,38.53088118
13920,DAL1561,4/7/2021 11:21:09,-76.77617859,39.57120878
14495,DAL1437,4/7/2021 11:21:09,-77.9770322,39.45134604
4,AAL1072,4/7/2021 11:21:10,-77.77529723,39.42089874
114,AAL1227,4/7/2021 11:21:10,-77.13377892,38.47055191
258,AAL1435,4/7/2021 11:21:10,-77.00366662,38.52313231
678,AAL1202,4/7/2021 11:21:10,-77.04905043,38.87934077
1033,AAL1678,4/7/2021 11:21:10,-76.92049128,39.52481974
1593,AAL1710,4/7/2021 11:21:10,-77.15975592,38.95650453
1952,AAL1936,4/7/2021 11:21:10,-77.31789813,38.93249097
2146,AAL2066,4/7/2021 11:21:10,-76.22907444,38.47319285
2229,AAL1970,4/7/2021 11:21:10,-76.9446062,38.53535108
2544,AAL2129,4/7/2021 11:21:10,-76.03812533,38.75695756
2963,AAL1992,4/7/2021 11:21:10,-76.31236287,39.51086476
3542,AAL2019,4/7/2021 11:21:10,-77.56811927,38.64797858
3625,AAL2056,4/7/2021 11:21:10,-76.34483545,39.48917752
4184,AAL2072,4/7/2021 11:21:10,-76.90313909,38.55659457
4457,AAL2354,4/7/2021 11:21:10,-77.50637115,38.78101132
4515,AAL2262,4/7/2021 11:21:10,-77.48891059,39.55844301
4735,AAL324,4/7/2021 11:21:10,-77.04937806,38.88086274
5090,AAL327,4/7/2021 11:21:10,-78.08978245,39.09527463
5527,AAL2149,4/7/2021 11:21:10,-77.04199784,38.87405643
5935,AAL2248,4/7/2021 11:21:10,-76.6961778,39.18353858
6394,AAY1622,4/7/2021 11:21:10,-76.8780124,38.56369284
6643,ASH6006,4/7/2021 11:21:10,-77.99554796,38.67962866
7079,ASH6154,4/7/2021 11:21:10,-78.04665635,39.11793285
7307,AMX409,4/7/2021 11:21:10,-76.24442989,39.55615944
7921,ASH6263,4/7/2021 11:21:10,-78.10195483,38.88001691
8194,ASH6301,4/7/2021 11:21:10,-76.78230125,39.56924952
8784,ASQ4103,4/7/2021 11:21:10,-76.32177428,38.61081798
8984,ASQ4242,4/7/2021 11:21:10,-76.44056425,39.42512629
9427,ASQ4457,4/7/2021 11:21:10,-77.56789854,39.52010267
9593,AWI3848,4/7/2021 11:21:10,-76.1816411,38.52175818
9647,AWI3851,4/7/2021 11:21:10,-77.0293596,38.76028419
9673,ASQ4255,4/7/2021 11:21:10,-76.62278511,38.81076753
9901,AWI3982,4/7/2021 11:21:10,-77.37391246,38.8788297
10106,ASQ5146,4/7/2021 11:21:10,-76.58185097,38.57085742
10356,ASQ5209,4/7/2021 11:21:10,-76.39740194,38.51057591
10509,AWI4057,4/7/2021 11:21:10,-77.05386088,38.8762127
10860,ASQ5132,4/7/2021 11:21:10,-76.91023869,39.53012057
11412,DAL1469,4/7/2021 11:21:10,-78.06222829,39.08856416
11805,ASQ5477,4/7/2021 11:21:10,-77.54960809,39.52848343
12013,DAL1467,4/7/2021 11:21:10,-76.23998543,39.14044919
12125,AWI4121,4/7/2021 11:21:10,-77.05789361,38.87456502
12456,AWI3903,4/7/2021 11:21:10,-77.27837007,39.00262348
12775,DAL1946,4/7/2021 11:21:10,-76.2390998,38.46220144
12892,AWI876A,4/7/2021 11:21:10,-77.05874245,38.87400294
13274,DAL151,4/7/2021 11:21:10,-77.05789361,38.87456502
13641,DAL2039,4/7/2021 11:21:10,-76.92584859,38.53284147
13921,DAL1561,4/7/2021 11:21:10,-76.77907145,39.57013167
14496,DAL1437,4/7/2021 11:21:10,-77.9738196,39.45133138
5,AAL1072,4/7/2021 11:21:11,-77.77802153,39.41958336
115,AAL1227,4/7/2021 11:21:11,-77.13251615,38.4728647
259,AAL1435,4/7/2021 11:21:11,-77.00145827,38.52495777
679,AAL1202,4/7/2021 11:21:11,-77.05089053,38.88139082
1034,AAL1678,4/7/2021 11:21:11,-76.9229741,39.52324709
1594,AAL1710,4/7/2021 11:21:11,-77.1621949,38.95813056
1953,AAL1936,4/7/2021 11:21:11,-77.31952516,38.93033604
2147,AAL2066,4/7/2021 11:21:11,-76.22718305,38.47522592
2230,AAL1970,4/7/2021 11:21:11,-76.94249275,38.53724373
2545,AAL2129,4/7/2021 11:21:11,-76.04133666,38.75702945
2964,AAL1992,4/7/2021 11:21:11,-76.31482859,39.50927586
3543,AAL2019,4/7/2021 11:21:11,-77.56987159,38.64587557
3626,AAL2056,4/7/2021 11:21:11,-76.34729431,39.48758181
4185,AAL2072,4/7/2021 11:21:11,-76.90107636,38.55852058
4458,AAL2354,4/7/2021 11:21:11,-77.50431644,38.78293652
4516,AAL2262,4/7/2021 11:21:11,-77.49164574,39.5571437
4736,AAL324,4/7/2021 11:21:11,-77.05121257,38.88291578
5091,AAL327,4/7/2021 11:21:11,-78.08673056,39.09449576
5528,AAL2149,4/7/2021 11:21:11,-77.04416479,38.87590292
5936,AAL2248,4/7/2021 11:21:11,-76.69938975,39.18359073
6395,AAY1622,4/7/2021 11:21:11,-76.8761255,38.56572591
6644,ASH6006,4/7/2021 11:21:11,-77.99258245,38.68059329
7080,ASH6154,4/7/2021 11:21:11,-78.04401543,39.1165135
7308,AMX409,4/7/2021 11:21:11,-76.24688486,39.5545617
7922,ASH6263,4/7/2021 11:21:11,-78.09890104,38.88079361
8195,ASH6301,4/7/2021 11:21:11,-76.78518906,39.56816436
8785,ASQ4103,4/7/2021 11:21:11,-76.32027286,38.6130373
8985,ASQ4242,4/7/2021 11:21:11,-76.44237281,39.42307522
9428,ASQ4457,4/7/2021 11:21:11,-77.57063817,39.51880827
9594,AWI3848,4/7/2021 11:21:11,-76.17975887,38.52379508
9648,AWI3851,4/7/2021 11:21:11,-77.029547,38.76278502
9674,ASQ4255,4/7/2021 11:21:11,-76.62063389,38.81262679
9902,AWI3982,4/7/2021 11:21:11,-77.37579307,38.87680198
10107,ASQ5146,4/7/2021 11:21:11,-76.57953621,38.57259916
10357,ASQ5209,4/7/2021 11:21:11,-76.39508492,38.51231728
10510,AWI4057,4/7/2021 11:21:11,-77.0548261,38.87859817
10861,ASQ5132,4/7/2021 11:21:11,-76.91279836,39.52862313
11413,DAL1469,4/7/2021 11:21:11,-78.05917536,39.08778768
11806,ASQ5477,4/7/2021 11:21:11,-77.55235761,39.52720173
12014,DAL1467,4/7/2021 11:21:11,-76.23782928,39.14229637
12126,AWI4121,4/7/2021 11:21:11,-77.05986701,38.87653864
12457,AWI3903,4/7/2021 11:21:11,-77.28088009,39.00418176
12776,DAL1946,4/7/2021 11:21:11,-76.23720725,38.46423416
12893,AWI876A,4/7/2021 11:21:11,-77.06092807,38.87583605
13275,DAL151,4/7/2021 11:21:11,-77.05986701,38.87653864
13642,DAL2039,4/7/2021 11:21:11,-76.92383824,38.5348017
13922,DAL1561,4/7/2021 11:21:11,-76.78196431,39.56905454
14497,DAL1437,4/7/2021 11:21:11,-77.97060701,39.45131673
6,AAL1072,4/7/2021 11:21:12,-77.78074584,39.41826796
116,AAL1227,4/7/2021 11:21:12,-77.13125338,38.47517742
260,AAL1435,4/7/2021 11:21:12,-76.99924993,38.52678319
680,AAL1202,4/7/2021 11:21:12,-77.05273064,38.88344081
1035,AAL1678,4/7/2021 11:21:12,-76.92545692,39.5216744
1595,AAL1710,4/7/2021 11:21:12,-77.16463388,38.95975657
1954,AAL1936,4/7/2021 11:21:12,-77.3211522,38.92818106
2148,AAL2066,4/7/2021 11:21:12,-76.22529166,38.47725893
2231,AAL1970,4/7/2021 11:21:12,-76.9403793,38.53913633
2546,AAL2129,4/7/2021 11:21:12,-76.04454799,38.75710134
2965,AAL1992,4/7/2021 11:21:12,-76.31729431,39.50768692
3544,AAL2019,4/7/2021 11:21:12,-77.5716239,38.6437725
3627,AAL2056,4/7/2021 11:21:12,-76.34975317,39.48598606
4186,AAL2072,4/7/2021 11:21:12,-76.89901363,38.56044654
4459,AAL2354,4/7/2021 11:21:12,-77.50226173,38.78486167
4517,AAL2262,4/7/2021 11:21:12,-77.49438089,39.55584437
4737,AAL324,4/7/2021 11:21:12,-77.05304709,38.88496875
5092,AAL327,4/7/2021 11:21:12,-78.08367867,39.09371689
5529,AAL2149,4/7/2021 11:21:12,-77.04633175,38.87774936
5937,AAL2248,4/7/2021 11:21:12,-76.7026017,39.18364287
6396,AAY1622,4/7/2021 11:21:12,-76.8742386,38.56775892
6645,ASH6006,4/7/2021 11:21:12,-77.98961695,38.68155791
7081,ASH6154,4/7/2021 11:21:12,-78.04137452,39.11509411
7309,AMX409,4/7/2021 11:21:12,-76.24933983,39.55296393
7923,ASH6263,4/7/2021 11:21:12,-78.09584724,38.88157031
8196,ASH6301,4/7/2021 11:21:12,-76.78807687,39.56707918
8786,ASQ4103,4/7/2021 11:21:12,-76.31877143,38.61525656
8986,ASQ4242,4/7/2021 11:21:12,-76.44418137,39.42102408
9429,ASQ4457,4/7/2021 11:21:12,-77.57337781,39.51751385
9595,AWI3848,4/7/2021 11:21:12,-76.17787665,38.52583192
9649,AWI3851,4/7/2021 11:21:12,-77.0297344,38.76528576
9675,ASQ4255,4/7/2021 11:21:12,-76.61848266,38.814486
9903,AWI3982,4/7/2021 11:21:12,-77.37767369,38.8747742
10108,ASQ5146,4/7/2021 11:21:12,-76.57722145,38.57434087
10358,ASQ5209,4/7/2021 11:21:12,-76.39276791,38.51405861
10511,AWI4057,4/7/2021 11:21:12,-77.05579132,38.88098357
10862,ASQ5132,4/7/2021 11:21:12,-76.91535803,39.52712566
11414,DAL1469,4/7/2021 11:21:12,-78.05612243,39.0870112
11807,ASQ5477,4/7/2021 11:21:12,-77.55510714,39.52592001
12015,DAL1467,4/7/2021 11:21:12,-76.23567314,39.14414349
12127,AWI4121,4/7/2021 11:21:12,-77.06184042,38.87851221
12458,AWI3903,4/7/2021 11:21:12,-77.28339011,39.00574001
12777,DAL1946,4/7/2021 11:21:12,-76.2353147,38.46626682
12894,AWI876A,4/7/2021 11:21:12,-77.06311368,38.87766912
13276,DAL151,4/7/2021 11:21:12,-77.06184042,38.87851221
13643,DAL2039,4/7/2021 11:21:12,-76.92182789,38.53676188
13923,DAL1561,4/7/2021 11:21:12,-76.78485718,39.5679774
14498,DAL1437,4/7/2021 11:21:12,-77.96739441,39.45130207
7,AAL1072,4/7/2021 11:21:13,-77.78347015,39.41695253
117,AAL1227,4/7/2021 11:21:13,-77.12999061,38.47749006
261,AAL1435,4/7/2021 11:21:13,-76.99704158,38.52860856
681,AAL1202,4/7/2021 11:21:13,-77.05460471,38.88547086
1036,AAL1678,4/7/2021 11:21:13,-76.92793974,39.52010167
1596,AAL1710,4/7/2021 11:21:13,-77.16707286,38.96138253
1955,AAL1936,4/7/2021 11:21:13,-77.32277923,38.926026
2149,AAL2066,4/7/2021 11:21:13,-76.22340027,38.47929188
2232,AAL1970,4/7/2021 11:21:13,-76.93826585,38.54102887
2547,AAL2129,4/7/2021 11:21:13,-76.04775932,38.75717323
2966,AAL1992,4/7/2021 11:21:13,-76.31976003,39.50609795
3545,AAL2019,4/7/2021 11:21:13,-77.57337622,38.64166937
3628,AAL2056,4/7/2021 11:21:13,-76.35221204,39.48439028
4187,AAL2072,4/7/2021 11:21:13,-76.8969509,38.56237245
4460,AAL2354,4/7/2021 11:21:13,-77.50020702,38.78678677
4518,AAL2262,4/7/2021 11:21:13,-77.49711604,39.55454501
4738,AAL324,4/7/2021 11:21:13,-77.0548816,38.88702167
5093,AAL327,4/7/2021 11:21:13,-78.08062678,39.092938
5530,AAL2149,4/7/2021 11:21:13,-77.04849871,38.87959575
5938,AAL2248,4/7/2021 11:21:13,-76.70581365,39.18369502
6397,AAY1622,4/7/2021 11:21:13,-76.8723517,38.56979187
6646,ASH6006,4/7/2021 11:21:13,-77.98665144,38.68252251
7082,ASH6154,4/7/2021 11:21:13,-78.03873361,39.1136747
7310,AMX409,4/7/2021 11:21:13,-76.2517948,39.55136613
7924,ASH6263,4/7/2021 11:21:13,-78.09279345,38.882347
8197,ASH6301,4/7/2021 11:21:13,-76.79096468,39.56599398
8787,ASQ4103,4/7/2021 11:21:13,-76.31727,38.61747574
8987,ASQ4242,4/7/2021 11:21:13,-76.44598994,39.41897288
9430,ASQ4457,4/7/2021 11:21:13,-77.57611744,39.51621941
9596,AWI3848,4/7/2021 11:21:13,-76.17599442,38.52786871
9650,AWI3851,4/7/2021 11:21:13,-77.0299218,38.76778642
9676,ASQ4255,4/7/2021 11:21:13,-76.61633144,38.81634516
9904,AWI3982,4/7/2021 11:21:13,-77.3795543,38.87274636
10109,ASQ5146,4/7/2021 11:21:13,-76.57490669,38.57608254
10359,ASQ5209,4/7/2021 11:21:13,-76.39045089,38.5157999
10512,AWI4057,4/7/2021 11:21:13,-77.05675654,38.88336888
10863,ASQ5132,4/7/2021 11:21:13,-76.9179177,39.52562816
11415,DAL1469,4/7/2021 11:21:13,-78.0530695,39.0862347
11808,ASQ5477,4/7/2021 11:21:13,-77.55785666,39.52463826
12016,DAL1467,4/7/2021 11:21:13,-76.233517,39.14599057
12128,AWI4121,4/7/2021 11:21:13,-77.06381382,38.88048572
12459,AWI3903,4/7/2021 11:21:13,-77.28590013,39.00729823
12778,DAL1946,4/7/2021 11:21:13,-76.23342215,38.46829942
12895,AWI876A,4/7/2021 11:21:13,-77.06529929,38.87950214
13277,DAL151,4/7/2021 11:21:13,-77.06381382,38.88048572
13644,DAL2039,4/7/2021 11:21:13,-76.91981754,38.538722
13924,DAL1561,4/7/2021 11:21:13,-76.78775004,39.56690024
14499,DAL1437,4/7/2021 11:21:13,-77.96418181,39.45128742
8,AAL1072,4/7/2021 11:21:14,-77.78619445,39.41563708
118,AAL1227,4/7/2021 11:21:14,-77.12877398,38.47981744
262,AAL1435,4/7/2021 11:21:14,-76.99483324,38.53043388
682,AAL1202,4/7/2021 11:21:14,-77.05662301,38.88741647
1037,AAL1678,4/7/2021 11:21:14,-76.93042256,39.51852891
1597,AAL1710,4/7/2021 11:21:14,-77.16951184,38.96300846
1956,AAL1936,4/7/2021 11:21:14,-77.32440626,38.92387088
2150,AAL2066,4/7/2021 11:21:14,-76.22150888,38.48132478
2233,AAL1970,4/7/2021 11:21:14,-76.9361524,38.54292137
2548,AAL2129,4/7/2021 11:21:14,-76.05097066,38.75724513
2967,AAL1992,4/7/2021 11:21:14,-76.32222575,39.50450893
3546,AAL2019,4/7/2021 11:21:14,-77.57512854,38.63956617
3629,AAL2056,4/7/2021 11:21:14,-76.3546709,39.48279446
4188,AAL2072,4/7/2021 11:21:14,-76.89488818,38.56429831
4461,AAL2354,4/7/2021 11:21:14,-77.49844271,38.78887534
4519,AAL2262,4/7/2021 11:21:14,-77.49985119,39.55324562
4739,AAL324,4/7/2021 11:21:14,-77.05671612,38.88907453
5094,AAL327,4/7/2021 11:21:14,-78.0775749,39.09215911
5531,AAL2149,4/7/2021 11:21:14,-77.05066567,38.8814421
5939,AAL2248,4/7/2021 11:21:14,-76.7090256,39.18374716
6398,AAY1622,4/7/2021 11:21:14,-76.8704648,38.57182476
6647,ASH6006,4/7/2021 11:21:14,-77.98368593,38.6834871
7083,ASH6154,4/7/2021 11:21:14,-78.03609269,39.11225525
7311,AMX409,4/7/2021 11:21:14,-76.25424978,39.54976828
7925,ASH6263,4/7/2021 11:21:14,-78.08973966,38.88312368
8198,ASH6301,4/7/2021 11:21:14,-76.79385249,39.56490877
8788,ASQ4103,4/7/2021 11:21:14,-76.31576857,38.61969486
8988,ASQ4242,4/7/2021 11:21:14,-76.4477985,39.41692162
9431,ASQ4457,4/7/2021 11:21:14,-77.57885708,39.51492495
9597,AWI3848,4/7/2021 11:21:14,-76.1741122,38.52990544
9651,AWI3851,4/7/2021 11:21:14,-77.0301092,38.77028698
9677,ASQ4255,4/7/2021 11:21:14,-76.61418022,38.81820427
9905,AWI3982,4/7/2021 11:21:14,-77.38143491,38.87071847
10110,ASQ5146,4/7/2021 11:21:14,-76.57259193,38.57782416
10360,ASQ5209,4/7/2021 11:21:14,-76.38813388,38.51754114
10513,AWI4057,4/7/2021 11:21:14,-77.05772176,38.88575411
10864,ASQ5132,4/7/2021 11:21:14,-76.92047737,39.52413062
11416,DAL1469,4/7/2021 11:21:14,-78.05001658,39.08545819
11809,ASQ5477,4/7/2021 11:21:14,-77.56060618,39.52335648
12017,DAL1467,4/7/2021 11:21:14,-76.23136085,39.1478376
12129,AWI4121,4/7/2021 11:21:14,-77.06578722,38.88245917
12460,AWI3903,4/7/2021 11:21:14,-77.28841015,39.00885641
12779,DAL1946,4/7/2021 11:21:14,-76.2315296,38.47033196
12896,AWI876A,4/7/2021 11:21:14,-77.06748491,38.88133511
13278,DAL151,4/7/2021 11:21:14,-77.06578722,38.88245917
13645,DAL2039,4/7/2021 11:21:14,-76.91780719,38.54068208
13925,DAL1561,4/7/2021 11:21:14,-76.7906429,39.56582307
14500,DAL1437,4/7/2021 11:21:14,-77.96096921,39.45127276
9,AAL1072,4/7/2021 11:21:15,-77.78891876,39.4143216
119,AAL1227,4/7/2021 11:21:15,-77.1275992,38.48215818
263,AAL1435,4/7/2021 11:21:15,-76.99262489,38.53225916
683,AAL1202,4/7/2021 11:21:15,-77.05864131,38.88936203
1038,AAL1678,4/7/2021 11:21:15,-76.93290538,39.51695612
1598,AAL1710,4/7/2021 11:21:15,-77.17195082,38.96463435
1957,AAL1936,4/7/2021 11:21:15,-77.32603329,38.9217157
2151,AAL2066,4/7/2021 11:21:15,-76.21961749,38.48335762
2234,AAL1970,4/7/2021 11:21:15,-76.93403895,38.54481382
2549,AAL2129,4/7/2021 11:21:15,-76.05418199,38.75731702
2968,AAL1992,4/7/2021 11:21:15,-76.32469147,39.50291989
3547,AAL2019,4/7/2021 11:21:15,-77.57688086,38.63746292
3630,AAL2056,4/7/2021 11:21:15,-76.35712976,39.4811986
4189,AAL2072,4/7/2021 11:21:15,-76.89282545,38.56622411
4462,AAL2354,4/7/2021 11:21:15,-77.49674366,38.79100058
4520,AAL2262,4/7/2021 11:21:15,-77.50258634,39.55194622
4740,AAL324,4/7/2021 11:21:15,-77.05871637,38.89101412
5095,AAL327,4/7/2021 11:21:15,-78.07452301,39.09138021
5532,AAL2149,4/7/2021 11:21:15,-77.05283263,38.88328839
5940,AAL2248,4/7/2021 11:21:15,-76.71223755,39.18379931
6399,AAY1622,4/7/2021 11:21:15,-76.86857791,38.5738576
6648,ASH6006,4/7/2021 11:21:15,-77.98072042,38.68445168
7084,ASH6154,4/7/2021 11:21:15,-78.03345178,39.11083578
7312,AMX409,4/7/2021 11:21:15,-76.25670475,39.5481704
7926,ASH6263,4/7/2021 11:21:15,-78.08668947,38.88390884
8199,ASH6301,4/7/2021 11:21:15,-76.7967403,39.56382354
8789,ASQ4103,4/7/2021 11:21:15,-76.31426714,38.62191391
8989,ASQ4242,4/7/2021 11:21:15,-76.44960706,39.4148703
9432,ASQ4457,4/7/2021 11:21:15,-77.58159671,39.51363046
9598,AWI3848,4/7/2021 11:21:15,-76.17222997,38.53194211
9652,AWI3851,4/7/2021 11:21:15,-77.0302966,38.77278746
9678,ASQ4255,4/7/2021 11:21:15,-76.612029,38.82006334
9906,AWI3982,4/7/2021 11:21:15,-77.38331553,38.86869052
10111,ASQ5146,4/7/2021 11:21:15,-76.57027718,38.57956574
10361,ASQ5209,4/7/2021 11:21:15,-76.38581686,38.51928235
10514,AWI4057,4/7/2021 11:21:15,-77.05868698,38.88813927
10865,ASQ5132,4/7/2021 11:21:15,-76.92303704,39.52263306
11417,DAL1469,4/7/2021 11:21:15,-78.04696365,39.08468168
11810,ASQ5477,4/7/2021 11:21:15,-77.56335571,39.52207469
12018,DAL1467,4/7/2021 11:21:15,-76.22920471,39.14968459
12130,AWI4121,4/7/2021 11:21:15,-77.06776062,38.88443257
12461,AWI3903,4/7/2021 11:21:15,-77.29092017,39.01041455
12780,DAL1946,4/7/2021 11:21:15,-76.22963705,38.47236445
